function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
EC:4.2.1.113	o-succinylbenzoate synthase	390.33	67.42	188.33	173.0	119.67	90.17	61.46	450.84	2377.5	311.23	722.17	86.16	60.67	28.16	54.83	3117.33	87.15	174.70999999999995	210.13	3917.7	358.4000000000001	5898.15	71.33	78.33	135.49	73.33	104.97	81.94	51.17	32.300000000000004	1037.5	288.83	200.64	365.34	230.66	215.67	375.14	1253.17	1056.33	750.17	994.08	375.34	174.00000000000003	662.1700000000002	524.44
EC:4.2.1.114	Methanogen homoaconitase	49.0	3.0	6.0	9.0	6.0	13.0	24.0	26.0	1.0	3.0	31.0	7.0	3.0	12.0	20.0	23.0	4.0	5.0	9.0	0.0	6.0	1.0	2.0	9.0	7.0	12.0	14.0	2.0	7.0	3.0	4.0	14.0	4.0	2.0	3.0	0.0	4.0	5.0	1.0	6.0	5.0	7.0	5.0	3.0	9.0
EC:4.2.1.115	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	68.5	57.08	111.42	123.83	109.33	113.67	114.08	46.83	31.5	60.75	37.91	78.84	48.34	20.0	32.83	51.5	174.66	212.26	95.33	25.67	50.34	28.25	34.33	27.17	25.840000000000003	86.5	182.83	274.67	43.83	38.5	35.42	1991.83	53.84	102.83	131.66	186.0	466.83	20.75	19.5	25.340000000000003	24.17	3612.34	2947.75	1919.83	1885.42
EC:4.2.1.12	Phosphogluconate dehydratase	7.0	10.14	6.66	25.33	12.0	64.62	57.29	28.67	24.33	11.9	7.67	6.33	6.67	8.33	21.83	22.0	13.76	163.04	209.47	3834.76	348.12	5814.71	4.66	6.0	7.66	17.0	57.86	12.33	10.67	6.24	7.33	3.33	15.81	25.67	8.33	7.0	10.14	8.0	5.66	11.5	2.8000000000000003	18.17	6.33	6.0	9.0
EC:4.2.1.120	4-hydroxybutanoyl-CoA dehydratase	4163.67	5923.34	5137.5	5267.17	6339.32	5026.66	8255.51	5153.33	2613.0	4297.0	4132.83	3779.51	4266.17	7371.17	5742.66	3123.66	3479.84	5529.5	4541.33	4656.34	6157.16	1708.83	5022.67	5266.17	8132.33	3785.83	3431.0	4031.84	3534.01	6085.84	4791.67	4080.6900000000014	3109.66	2867.3099999999995	3143.16	3681.01	3655.16	7982.16	3521.99	4156.66	5903.83	3606.33	3162.5	2081.5	4968.34
EC:4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	8334.46	25893.23	13498.65	11356.63	11512.92	16586.71	10866.85	16375.71	7117.79	10371.759999999998	8249.41	18172.39	31092.66	11241.38	25008.01000000001	15552.29	14088.28	12415.04	22778.38	40111.28	9988.64	37890.27	8357.75	7723.87	13744.07	24764.2	13370.739999999998	11783.84	9659.49	13049.54	10757.04	15286.91	11272.490000000002	25360.82	10666.58	27473.47	14118.19	17378.149999999998	13655.34	18400.53	13926.18	15198.5	11504.089999999998	20131.65	16749.15
EC:4.2.1.129	Squalene--hopanol cyclase	295.33	18.67	67.67	66.67	42.17	30.33	19.17	374.67	2334.17	231.33	685.0	37.33	10.0	14.33	20.0	3066.33	15.0	41.5	45.83	74.33	24.67	15.33	28.67	20.33	22.33	11.33	34.0	31.33	35.0	19.67	846.67	215.0	82.33	227.67	83.83	54.67	223.5	720.67	937.67	531.67	439.67	127.67	72.67	351.67	427.33
EC:4.2.1.130	D-lactate dehydratase	1.0	2.33	3.33	2.33	0.0	12.33	5.0	14.67	7.33	2.33	0.67	0.0	4.67	5.33	7.33	0.33	0.33	52.33	127.33	3481.0	233.33	5742.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	6.67	6.67	0.33	0.0	0.0	0.67	1.33	4.0	0.33	6.67	0.33	0.0	1.0
EC:4.2.1.131	Carotenoid 1,2-hydratase	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
EC:4.2.1.135	UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	4.0	1.0
EC:4.2.1.137	Sporulenol synthase	8.0	0.0	4.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	6.0	7.0	4.0	8.0	8.0	2.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0
EC:4.2.1.148	2-methylfumaryl-CoA hydratase	6.0	3.0	1.0	22.0	4.0	45.0	42.0	13.0	17.0	4.0	7.0	5.0	2.0	2.0	5.0	27.0	4.0	68.0	59.0	53.0	67.0	4.0	3.0	4.0	4.0	12.0	42.0	2.0	4.0	1.0	19.0	1.0	10.0	14.0	3.0	3.0	13.0	15.0	17.0	10.0	5.0	8.0	7.0	8.0	14.0
EC:4.2.1.149	Crotonobetainyl-CoA hydratase	281.1500000000001	76.0	187.14	237.64000000000004	294.98000000000013	309.99	525.17	30.83	76.49	45.81999999999999	14.17	335.1500000000001	226.83	410.99	98.32	272.5	124.33	129.82	199.65	3578.99	423.33000000000015	5786.31	54.31999999999999	81.17	33.0	32.14	482.0	139.64999999999998	724.83	206.86	50.32	88.66999999999999	187.82	99.98	138.31	59.51000000000001	91.18	50.66	61.15	101.15	139.82000000000002	110.34	110.83	72.5	239.34
EC:4.2.1.151	Chorismate dehydratase	5944.17	1042.08	1253.42	1752.33	1158.33	1484.17	1100.58	490.33	426.5	664.75	2502.58	1124.17	645.1700000000002	444.83	1361.0	491.83	961.83	812.92	592.33	192.17	606.1700000000002	121.25	483.33	440.5	633.17	461.5	501.83	1405.5	778.83	348.17	447.75	2430.33	1114.0	1386.5	1550.0	1453.67	2845.33	329.0800000000001	465.5	771.5	358.67	4231.5	3379.42	2558.5	2649.25
EC:4.2.1.153	3-methylfumaryl-CoA hydratase	6.0	4.0	60.0	76.0	57.0	43.0	41.0	4.0	0.0	2.0	6.0	0.0	0.0	2.0	7.0	3.0	2.0	50.0	56.0	49.0	66.0	4.0	0.0	3.0	2.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	64.0	102.0	85.0	90.0	76.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	4.0
EC:4.2.1.17	Enoyl-CoA hydratase	45088.39000000001	32169.570000000014	43400.250000000015	36069.3	49218.48000000001	38347.85	46569.62	35209.66	20727.08	29695.35	40575.36	25918.07000000001	32742.42	47230.02000000001	37843.76000000002	21303.670000000006	27648.870000000006	30461.61	41472.49	19074.920000000006	40164.83999999998	16811.53	40304.38000000001	35284.17	35667.25	27304.92000000001	19688.640000000007	29935.69000000001	39392.24	44703.06999999998	27400.31000000001	32612.26	32714.73000000001	25568.10000000001	37588.970000000016	28849.060000000016	28356.53000000001	24341.56	23867.13	36259.49	28581.489999999994	26137.99	21124.29	20200.27000000002	31777.53000000001
EC:4.2.1.18	Methylglutaconyl-CoA hydratase	21.0	1119.0	748.0	1369.0	315.0	1536.0	659.0	254.0	4.0	209.0	24.0	539.0	303.0	140.0	650.0	20.0	158.0	649.0	220.0	153.0	311.0	17.0	14.0	21.0	200.0	15.0	1363.0	499.0	36.0	87.0	120.0	85.0	197.0	204.0	317.0	176.0	373.0	120.0	165.0	133.0	100.0	392.0	266.0	535.0	304.0
EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase	38225.35000000001	39367.220000000016	47175.59	40181.09000000001	48999.42000000001	42731.38	46216.8	43785.35000000001	27741.63000000001	36323.92000000001	41851.34	32453.96000000001	43882.84	48136.90000000001	43720.040000000015	33180.95000000001	36364.01000000002	34594.150000000016	50302.32	42592.2	42306.87999999998	41312.22	45273.89	40118.62	40112.67	39802.040000000015	30218.76	37357.2	43022.88	47539.39999999997	34902.11000000001	43798.98	38241.220000000016	37939.110000000015	44272.13000000001	38319.330000000016	37210.88000000001	35200.51	34421.92000000001	44018.37	39222.55	40581.16	35680.05	34506.260000000024	43602.67000000001
EC:4.2.1.2	Fumarate hydratase	86399.98000000001	93131.28	102522.77000000002	83077.48000000003	108185.38000000003	93613.16	100148.56	95020.01	51691.71000000001	74052.70000000003	87377.44000000003	75215.15000000001	107185.08	105623.08000000005	103681.28000000004	73107.02000000003	77969.51000000001	73311.78000000001	115743.99000000002	69568.96000000004	90099.3	68072.46	93610.45	83981.45	88207.26	93695.05000000002	61075.91000000003	77462.93000000001	94264.21	103227.63999999996	71957.60000000003	100190.02	81109.44000000003	88217.91000000002	94003.68000000002	91319.72000000004	76855.48000000003	78404.76000000001	70569.79999999999	101737.1	84867.92	89702.72999999998	76721.02	77368.51000000004	94980.74
EC:4.2.1.20	Tryptophan synthase	105125.3	108889.36000000002	135568.50000000006	111317.77000000002	142083.6	121274.75	131461.69000000006	121064.05000000002	72565.72	99430.95	114636.8	94330.61000000002	130985.85	138720.56999999998	126598.68000000007	94304.58	100149.27	97374.89	150926.06999999998	115154.89	117483.69999999998	114123.11	124361.84000000005	108576.11	107280.61	114073.51000000005	82798.17000000001	102715.49	127739.71999999994	135428.05	93687.59000000004	134325.19	103930.41000000002	112444.47000000004	125989.15000000002	118227.88000000006	101919.00000000004	89797.74	95076.18000000002	129129.78	103755.02000000002	113990.31	98609.13	86055.42000000007	120793.71
EC:4.2.1.22	Cystathionine beta-synthase	51.5	1120.89	850.75	1468.5	392.0	1482.79	610.54	257.5	18.75	218.07	37.5	544.0	316.75	139.5	652.25	47.5	234.68	604.71	159.14	267.18	268.04	47.21	19.75	22.25	220.0	15.25	1436.36	516.0	47.0	92.82	146.0	104.0	298.89	348.0	463.75	318.0	487.89	335.75	219.25	144.0	245.89	393.0	322.25	670.5	307.25
EC:4.2.1.24	Porphobilinogen synthase	22624.81	16626.64	25125.59000000001	21743.300000000014	28465.140000000014	23309.92	25903.130000000005	27001.07	13764.33	17896.72	29358.43	14962.67	21976.499999999996	27000.61000000001	21815.840000000004	15199.58	20436.26	15161.429999999997	30775.86000000001	11285.87	21681.38	9849.43	28557.14000000001	23952.33	18432.51	21648.420000000006	13491.17	20918.69000000001	25781.16	28049.68999999997	19592.990000000005	24533.86	21813.500000000007	16635.659999999996	21058.72000000001	15320.05	17509.969999999994	14166.1	18007.379999999994	23932.57000000001	20797.13	22669.82	18792.06	20767.27000000002	25158.790000000008
EC:4.2.1.25	L-arabinonate dehydratase	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.28	Propanediol dehydratase	1956.45	1093.98	1922.94	2375.91	2684.9700000000007	2476.9800000000005	3453.99	1167.96	510.48	1549.47	1108.5	1798.95	1536.0	2071.98	1623.99	1447.5	732.99	1100.49	1543.98	369.96	1113.51	138.45	1252.47	1994.01	2864.5200000000004	1178.43	2077.98	1338.96	2789.97	1940.55	2597.459999999999	1177.98	1304.97	1003.47	735.9300000000002	623.01	1212.54	1328.49	1511.49	1867.47	1942.98	1441.02	1165.98	444.51	2688.51
EC:4.2.1.3	Aconitate hydratase	43734.77000000001	38188.12	47398.66	39643.24000000001	50989.26000000001	43128.92	48424.67000000001	42845.85000000001	24262.450000000004	33278.740000000005	42273.429999999986	30489.970000000016	43371.35	49541.74	44217.2	31941.78000000001	33202.60000000001	33900.69	50919.78	49210.70000000001	43113.23999999998	52075.51	43783.46	38772.12	39268.249999999985	37862.38000000001	27541.61000000001	34716.110000000015	44570.39000000001	47696.72999999998	31723.86000000001	46273.31	36786.62000000002	34787.19000000002	43687.62	36667.42000000001	33537.770000000004	32959.520000000004	30137.32000000001	45301.04000000001	37944.34	40540.75	34721.209999999985	31826.60000000002	42651.430000000015
EC:4.2.1.30	Glycerol dehydratase	0.0	0.42	0.0	0.0	0.0	0.8699999999999999	0.8699999999999999	0.0	0.0	1.71	0.0	0.0	0.0	0.0	0.0	0.0	4.29	14.13	0.42	67.28999999999999	12.87	2.13	0.0	0.0	0.0	0.0	2.58	3.0	0.0	1.71	0.0	0.0	0.42	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0
EC:4.2.1.32	L(+)-tartrate dehydratase	2150.0	721.66	1246.66	1017.66	1330.0	1196.66	2758.0	532.3399999999998	411.66	1062.66	419.34	1157.0	1051.34	1524.66	1245.66	608.66	371.66	1234.66	1486.66	7201.0	1670.66	11590.0	696.66	1044.0	2146.66	474.0	465.0	442.66	767.34	1342.34	1010.0	1330.66	613.34	493.34	790.66	693.0	523.0	657.34	612.66	1076.0	884.66	967.34	900.66	275.0	1570.0
EC:4.2.1.33	3-isopropylmalate dehydratase	80411.20000000001	82084.94000000003	102269.84000000004	86414.68000000002	103958.50000000004	90746.26	102868.6	88833.36000000002	57327.26000000003	76170.84000000001	84350.84	69396.42000000001	91067.18	103846.46000000002	90956.58000000002	69673.90000000002	75277.18000000001	75583.64000000001	106910.98	90435.74	90770.91999999998	84976.44000000003	93102.62	83300.4	86167.0	81004.58000000003	64103.86000000001	77994.9	93650.6	100534.45999999996	72092.38000000003	98467.96	81559.28000000003	79679.72000000003	95451.26000000002	83766.82	78682.26000000002	73440.68000000001	70422.18000000002	95325.9	82097.26000000001	87310.81999999999	76980.59999999999	71050.68000000004	92951.34
EC:4.2.1.35	(R)-2-methylmalate dehydratase	80411.20000000001	82084.94000000003	102269.84000000004	86414.68000000002	103958.50000000004	90746.26	102868.6	88833.36000000002	57327.26000000003	76170.84000000001	84350.84	69396.42000000001	91067.18	103846.46000000002	90956.58000000002	69673.90000000002	75277.18000000001	75583.64000000001	106910.98	90435.74	90770.91999999998	84976.44000000003	93102.62	83300.4	86167.0	81004.58000000003	64103.86000000001	77994.9	93650.6	100534.45999999996	72092.38000000003	98467.96	81559.28000000003	79679.72000000003	95451.26000000002	83766.82	78682.26000000002	73440.68000000001	70422.18000000002	95325.9	82097.26000000001	87310.81999999999	76980.59999999999	71050.68000000004	92951.34
EC:4.2.1.40	Glucarate dehydratase	1456.0	1157.47	1840.33	1168.33	2037.0	1798.62	5897.29	252.67	720.33	1445.9	142.67	1821.0	1838.67	3473.33	1497.83	1118.33	742.76	2718.04	2638.47	4071.43	3021.12	5938.71	870.33	1316.0	3507.33	201.0	722.86	517.3299999999998	1601.67	2615.24	721.0	3007.33	1109.8100000000004	679.67	1642.33	1597.0	633.14	913.67	525.3299999999998	1585.5	1213.47	1740.17	1896.33	696.0	2687.0
EC:4.2.1.41	5-dehydro-4-deoxyglucarate dehydratase	24.0	0.0	10.0	6.0	18.0	7.0	9.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	29.0	23.0	33.0	15.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	2.0	0.0	3.0	0.0	1.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:4.2.1.42	Galactarate dehydratase	445.0	372.14	512.0	364.0	439.0	556.29	1961.29	70.0	172.0	433.57	36.0	584.0	544.0	985.0	441.5	342.0	233.43	668.71	747.14	339.43	672.79	94.71	259.0	314.0	1113.0	47.0	232.86	130.0	506.0	412.57	174.0	987.0	317.14	203.0	515.0	419.0	193.14	253.0	137.0	500.5	358.14	565.5	596.0	190.0	875.0
EC:4.2.1.43	2-dehydro-3-deoxy-L-arabinonate dehydratase	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.44	Myo-inosose-2 dehydratase	328.67	153.56999999999996	234.95	265.0	265.24	173.29000000000005	296.38000000000005	597.8299999999998	87.83	172.48999999999995	300.7100000000001	126.8	246.0	199.22	193.78	241.95	177.84999999999997	162.70999999999995	120.3	4124.6	278.9	2197.87	265.67	286.5	263.75	313.62	150.86	174.78999999999996	138.51	179.16	149.16999999999996	470.02	150.47	189.43000000000004	216.83	231.76	166.35	192.33	89.24	383.66	292.7999999999999	242.83	315.79	140.12	483.39
EC:4.2.1.45	CDP-glucose 4,6-dehydratase	19121.48	23708.83000000001	36086.140000000014	25211.30000000001	38605.970000000016	28930.329999999994	35095.17000000001	28318.980000000003	12505.66	21815.160000000003	26829.300000000007	19654.140000000007	31864.5	37179.820000000014	29605.64000000001	16156.8	20809.5	21352.15000000001	39978.98	3117.6399999999994	28284.179999999986	3491.4699999999993	30136.310000000005	24950.0	22180.19	25155.80000000001	10170.98	20685.160000000003	32241.660000000003	36151.69999999998	18232.660000000003	30725.53	16995.64	21637.120000000006	19548.980000000003	21260.320000000007	19683.140000000007	13353.97	16172.3	30128.65	18677.329999999994	21931.48	17175.189999999995	10434.31	24673.00000000001
EC:4.2.1.46	dTDP-glucose 4,6-dehydratase	39952.25	46101.89000000002	51702.91000000001	46570.98000000002	50243.73000000002	49367.51	48083.14	48147.580000000016	31481.21000000001	38535.24	42208.500000000015	40798.790000000015	52873.67999999999	48825.22000000002	49393.03000000001	42510.77	40230.68	40698.80000000002	58242.97	76080.00000000001	45557.92	67185.03000000003	45155.88000000001	40529.790000000015	41547.42000000001	45529.18000000002	36296.42	43834.11	46731.88000000001	48630.59999999997	39379.77	53452.99000000001	44735.59000000001	48003.330000000016	51187.60000000001	48556.24000000001	43360.02000000001	44403.12000000001	39066.91	51465.19000000002	44149.3	49707.74999999999	44133.38000000001	47032.18000000002	52035.76
EC:4.2.1.47	GDP-mannose 4,6-dehydratase	21805.42	18059.47	28603.42	25738.49	29309.570000000003	24364.69	26004.46	26175.57	17725.43	22131.31	30071.9	21436.41	21088.01	29218.59000000001	22201.9	17396.239999999998	20000.0	23482.14	30153.54	53719.22	24719.590000000004	56650.03	27877.42	23100.99	19112.67	20080.32	14398.03	24269.67	26965.51	29875.66	20988.25	22080.82	17527.469999999998	19630.32	17348.149999999998	15430.71	20994.61	13626.96	19824.08	23634.44	16816.809999999998	17477.600000000002	15781.67	11094.99	21133.68
EC:4.2.1.49	Urocanate hydratase	1907.71	4489.8	4361.0	8309.789999999999	2287.28	5628.58	2710.96	2802.2	2067.4700000000007	2520.100000000001	1858.49	5636.62	1952.67	1933.21	2441.7	3307.45	3214.01	4825.02	3531.93	35572.259999999995	2638.46	32417.67	1976.17	2378.54	3274.16	2143.87	6507.86	7214.09	2799.13	1426.1899999999996	2265.95	4440.54	3871.94	4536.28	4569.07	4170.7	5376.14	2181.5	2779.29	4107.55	2454.72	3239.09	2931.41	2384.83	3062.71
EC:4.2.1.5	Arabinonate dehydratase	502.0	383.0	612.0	381.0	670.0	567.0	1979.0	102.0	238.0	477.0	71.0	600.0	608.0	1168.0	509.0	375.0	231.0	806.0	739.0	49.0	873.0	42.0	287.0	444.0	1166.0	61.0	238.0	127.0	517.0	870.0	180.0	1004.0	343.0	207.0	528.0	521.0	199.0	258.0	152.0	508.0	367.0	573.0	601.0	192.0	887.0
EC:4.2.1.51	Prephenate dehydratase	39564.85000000001	42447.220000000016	49302.34000000001	43395.09000000001	50337.17000000001	44849.88	47453.3	44977.60000000001	29988.630000000016	37933.42000000001	42547.34	37552.210000000014	45560.34	49573.65000000001	44797.29000000001	36422.95000000001	39691.26	37617.4	52139.57	45236.7	44105.37999999999	42578.720000000016	46422.39	42109.62	42838.42	41406.040000000015	33333.76000000002	41557.45	45023.38	48603.39999999997	37040.360000000015	47662.48	42858.470000000016	42316.860000000015	48482.38000000001	41928.830000000016	41775.88000000001	37569.76000000002	36846.42000000001	47767.12	41823.55	43114.66	38524.05	36763.26000000002	46074.17000000001
EC:4.2.1.53	Oleate hydratase	6488.59	12826.28	10353.19	6856.16	10836.15	8221.0	7652.84	7676.98	4840.99	6695.01	5080.04	7489.1500000000015	14252.84	10209.89	12813.03	7467.7	5848.01	11453.5	11217.07	2906.92	12639.35	1289.41	5436.33	5771.25	8965.41	10084.21	4619.42	5475.38	5214.280000000002	11551.6	6447.67	8245.94	5251.25	9632.42	5643.42	9898.93	6151.37	11457.66	5672.73	9677.32	8835.33	7292.16	5922.7	10273.12	8272.150000000001
EC:4.2.1.55	3-hydroxybutyryl-CoA dehydratase	1173.0	901.25	1405.4499999999996	1712.0	1856.58	1670.0	1950.25	1168.33	345.5	1450.25	1101.71	826.12	907.0	907.71	1401.12	690.12	401.58	964.67	1442.67	165.67000000000004	773.45	81.0	1130.67	1784.33	2819.58	1145.12	712.67	952.12	659.67	1351.58	2527.33	1000.0	842.67	836.12	385.0	581.5799999999998	1021.38	1314.33	1495.92	1705.33	1623.33	1273.0	900.12	274.45000000000005	2020.38
EC:4.2.1.57	Isohexenylglutaconyl-CoA hydratase	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	39346.930000000015	42289.080000000016	49868.080000000016	44207.92000000001	50472.92000000001	45462.08000000001	47605.51	44632.27000000001	29386.46000000001	38248.74000000001	42023.67	37743.37	45882.17999999999	49616.65000000001	45237.70000000001	37055.540000000015	40405.38000000001	42058.52	53425.78	49839.90000000001	47465.92999999999	48519.40000000001	46476.38000000001	42483.04	42837.08	41528.79000000002	34173.26000000002	43404.26	45256.8	48709.24999999997	37561.860000000015	47609.05999999999	45672.51000000001	44208.86000000002	50457.62000000001	43105.30000000002	44180.66000000001	37571.55	36958.41	48128.96	41872.9	42991.169999999984	39125.13	37327.92000000002	46326.81000000001
EC:4.2.1.6	Galactonate dehydratase	2259.88	2316.14	3876.0	1670.37	4449.37	1797.92	4511.79	521.62	1704.38	3113.69	335.0	1788.12	3454.5	5265.38	3222.12	1978.12	891.68	5482.09	2140.01	542.9200000000002	5611.54	277.33000000000004	1308.0	2125.87	3643.5	507.62	740.36	824.75	1716.88	5628.95	560.12	2883.62	1868.77	948.62	2054.75	1818.37	874.64	659.0	511.62	1666.63	929.89	1588.75	1556.75	530.75	2139.38
EC:4.2.1.68	L-fuconate dehydratase	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:4.2.1.7	Altronate dehydratase	21693.13	27769.9	38482.75	29811.110000000004	36897.77	32733.18000000001	44624.04	30729.19	15966.96	26662.02	29599.57	26131.15	31879.509999999995	33420.539999999986	29465.69	17799.94	25347.01	26212.180000000004	43858.24000000001	48044.67999999999	31706.53000000001	35849.91	31534.070000000003	28171.04	32065.08	27278.38	17447.19	24591.51	30542.14	37441.3	21009.54	40396.540000000015	21523.189999999995	25682.51000000001	19904.74	24040.47	25099.209999999995	16577.16	22205.19000000001	28298.88	20599.390000000007	32746.84	29889.08	18880.66	28194.64
EC:4.2.1.75	Uroporphyrinogen-III synthase	39997.19	51406.73000000001	51756.09000000001	43795.59000000001	54244.830000000016	50385.96	50811.39	50924.27	27147.21000000001	37999.34	43519.59	42024.970000000016	62004.58999999999	52853.83	57437.70000000001	39229.78000000001	40447.18	38884.65	63137.06	44602.95	46034.45999999999	41999.63000000001	46389.31000000001	40863.04	44429.76	52094.62000000002	33377.92000000001	40597.45	45479.05	53076.48999999998	35239.95000000001	52230.16999999999	41920.88000000002	50321.17000000002	48388.29000000002	54469.01000000001	39894.63000000001	38919.429999999986	38251.99000000001	52737.45	42408.46	46631.98999999999	39680.64	40301.10000000002	50605.93000000001
EC:4.2.1.77	Trans-L-3-hydroxyproline dehydratase	58.5	21.0	28.0	22.0	12.0	12.0	17.0	29.0	16.5	21.5	34.5	7.0	3.0	7.0	15.5	48.5	32.0	11.5	19.0	7.0	18.0	8.5	12.5	36.0	17.5	49.5	14.0	40.0	12.0	20.5	393.5	83.0	79.0	35.5	74.0	43.0	34.5	1456.5	98.5	818.0	377.0	67.5	88.0	40.5	50.5
EC:4.2.1.79	2-methylcitrate dehydratase	26.0	4.0	34.0	41.0	44.5	9.0	10.5	2.0	6.5	4.0	14.0	7.0	14.0	2.0	8.0	8.0	24.0	33.5	25.5	43.0	18.0	6.0	7.0	4.0	21.0	1.0	21.0	3.0	6.0	4.0	5.0	4.0	26.0	46.0	31.5	50.0	40.5	21.0	7.0	12.0	6.0	10.0	6.0	18.0	7.0
EC:4.2.1.8	Mannonate dehydratase	26125.35000000001	33903.92000000001	44759.41000000001	32601.500000000015	44613.49000000001	36010.23	41568.430000000015	35109.430000000015	18292.86	32134.500000000004	30929.93	29529.670000000016	43492.01	39367.09000000001	38834.77000000001	24137.87000000001	27882.42	34174.69	50554.03000000001	67180.66000000003	39139.249999999985	67443.19	34582.89000000001	32068.210000000006	34414.429999999986	33979.13000000001	19813.150000000005	27701.49	34901.66	45533.20999999998	23439.540000000008	40592.930000000015	28346.370000000014	35390.48000000002	30805.710000000006	36328.59000000001	28891.18	20515.430000000004	25478.06000000001	34079.53	23008.369999999995	29744.91	25821.03999999999	18016.67000000001	28338.730000000003
