function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
K19230	sapF; cationic peptide transport system ATP-binding protein	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19234	ynhG; L,D-transpeptidase YnhG	2.0	3.47	4.33	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	79.03999999999998	128.47	3746.43	269.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	3.24	1.0	2.33	6.81	7.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
K19235	ybiS; L,D-transpeptidase YbiS	2.0	3.47	4.33	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	79.03999999999998	128.47	3746.43	269.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	3.24	1.0	2.33	6.81	7.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
K19236	ycfS; L,D-transpeptidase YcfS	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K19238	pmrD; signal transduction protein PmrD	1.0	2.33	3.33	2.33	0.0	12.33	5.0	14.67	7.33	2.33	0.67	0.0	4.67	5.33	7.83	0.33	0.33	53.33	127.33	3558.0	234.83	5764.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	6.67	6.67	0.33	0.0	0.0	0.67	1.33	4.5	0.33	7.17	0.33	0.0	1.0
K19242	citR; LysR family transcriptional regulator, repressor for citA	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	645.0	4.0	353.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0
K19244	ala; alanine dehydrogenase [EC:1.4.1.1]	911.5	461.66	528.1700000000002	792.17	446.83	812.16	824.67	1175.5	485.67	873.3299999999998	647.5	823.8299999999998	921.17	552.8299999999998	649.0	1231.33	1054.17	625.0	701.6700000000002	69.17	1135.17	123.67	948.5	1128.17	1158.33	908.33	943.5	1007.17	797.5	635.0	509.5	1677.17	564.3299999999998	530.5	1069.83	157.49999999999997	670.8299999999998	625.8299999999998	276.0	1108.5	1182.67	1583.5	2523.33	1455.0	1559.83
K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	20550.79	26644.739999999994	35448.33	28387.120000000006	36261.78	29954.510000000013	32478.09	31957.870000000006	19021.710000000006	25123.59	29179.58	24101.47	33628.59	35397.380000000005	29924.94000000001	21699.28	25370.25	25432.22	40938.55	36617.960000000014	31644.68000000001	38125.89	31595.500000000004	26893.120000000006	24743.410000000003	28544.620000000006	16701.5	25808.95	31058.98	36719.34	24252.88	35970.55	19974.579999999994	26635.85000000001	22908.82	26304.13	25297.94	21174.92	23527.61000000001	34499.55	24083.22	25326.509999999995	24009.330000000005	15713.83	28694.0
K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	135.01	32.48	81.82	154.49	109.16	182.28000000000003	40.79	37.66	13.99	38.74	34.5	71.00999999999998	43.01000000000001	31.840000000000003	59.83	68.33	85.76	322.88	454.63	3876.43	501.4500000000001	5817.71	23.33	21.0	44.33	76.5	53.69	194.33	111.35	23.410000000000004	198.0	56.34	145.48000000000005	152.16	153.32999999999996	118.67	121.14	159.33999999999997	75.82	99.66	135.3	50.0	118.33	133.84	80.51
K19268	glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]	15.0	8.08	9.58	14.33	3.0	24.33	11.25	25.67	15.33	20.58	13.42	9.0	12.67	16.33	20.33	5.33	3.33	60.58	133.32999999999998	4137.0	248.33	6109.25	9.33	17.0	8.33	19.0	14.5	9.33	10.67	16.67	23.75	12.33	16.67	17.67	14.33	8.0	9.0	21.42	15.33	16.0	20.33	14.67	16.08	9.0	12.25
K19270	yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]	4.0	8.280000000000001	67.32	68.66	40.0	29.24	12.58	29.34	16.66	13.8	1.34	4.66	9.34	10.66	20.66	6.0	19.52	158.07999999999996	256.94	7501.52	538.24	11613.42	7.32	5.0	11.32	12.0	33.72	20.66	11.34	6.48	2.66	4.66	69.62	99.34	77.66	78.0	65.28	2.0	3.3200000000000003	11.0	1.6	14.34	0.66	2.0	2.0
K19271	catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	9267.22	15515.91	10420.9	11630.2	9796.6	11903.88	8781.05	13619.44	9720.71	10430.36	10569.16	11244.8	15708.02	10333.82	15201.929999999997	13774.69	12305.01	11491.85	13645.909999999998	57509.98	9748.49	47863.24	10850.75	10015.71	12819.0	16016.27	15572.52	13151.0	9295.15	10384.46	11225.88	11862.9	8536.75	14008.49	9485.56	14326.69	11375.78	15359.79	12825.85	13905.55	14204.47	13838.76	11366.99	11646.66	12233.16
K19285	nfrA1; FMN reductase (NADPH) [EC:1.5.1.38]	6023.67	13282.68	10540.58	8937.5	13253.99	12389.75	10518.84	9482.83	4595.33	6382.67	4439.33	7517.93	18366.5	16608.84	17376.660000000003	8222.83	5595.17	9690.5	11621.16	686.17	10649.49	764.1600000000002	8059.67	6676.5	8435.5	12245.0	5919.0	6443.67	9258.51	13815.84	6960.67	14594.02	4808.83	10653.81	8907.33	13271.01	5367.83	8393.83	6569.99	15752.16	10109.16	10944.83	7924.67	4745.0	16794.010000000002
K19286	nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]	7417.09	15720.38	11965.91	11516.16	13808.74	14240.72	11499.09	11352.07	9496.16	10548.09	6788.41	13871.19	20677.84	17516.43	19062.410000000003	12331.66	9902.81	13495.76	12917.74	1055.86	12397.51	1254.52	10355.42	9507.5	11789.5	15105.67	10524.27	11321.12	10568.85	15309.48	11757.67	16441.86	9875.5	16763.3	12646.74	17687.43	11087.91	12237.58	12769.57	18340.91	13423.93	13015.58	11793.5	8401.17	20186.21
K19294	algI; alginate O-acetyltransferase complex protein AlgI	44498.55	58366.830000000016	71709.68000000001	52511.30000000001	73515.23000000001	57874.34	68440.91	52578.89000000001	31993.58	48468.32000000001	44158.02	43031.51000000002	65720.75	71712.6	62041.85000000001	46076.84000000001	46720.34000000001	51468.56000000001	68388.99	9782.47	63730.799999999974	5647.06	57462.38	54335.0	59446.17999999999	52910.93000000002	35763.07000000001	45391.62000000001	60962.91	70561.86999999997	39711.070000000014	65109.24999999999	49060.56000000001	48409.18000000001	56473.41000000001	51672.56000000001	43841.430000000015	41037.13000000001	36852.81	62564.24	48404.43	54457.15	47636.95999999999	37256.09000000002	56088.87000000001
K19298	subB, artB; subtilase cytotoxin, subunit B	0.0	0.67	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	2.67	0.0	0.0	0.0	4.33	0.0	11.0	0.33	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.0	0.33	0.0	0.0	0.0	0.0
K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]	35687.85000000001	48525.61000000002	53094.54000000001	45174.59000000001	52984.34000000001	48445.85	49416.13	48601.52	28421.46000000001	39882.42000000001	41081.98	41045.500000000015	54393.67	52207.29000000001	51290.66000000001	37838.41	42434.38	43125.210000000014	58914.82000000001	42241.03000000001	48791.62999999999	41329.860000000015	47801.72	43046.959999999985	45129.09	48085.33000000001	35164.31000000001	44000.55	46785.88	51698.75999999997	39610.19	49433.65	47194.00000000002	50050.06000000001	52254.30000000001	49948.69000000001	45577.71000000001	44117.51000000001	39423.33	52412.87	46232.6	43091.99	38965.91	42950.05000000002	48202.69
K19303	mepH; murein DD-endopeptidase [EC:3.4.-.-]	2.0	3.47	4.33	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	79.03999999999998	128.47	3746.43	269.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	3.24	1.0	2.33	6.81	7.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
K19304	mepM; murein DD-endopeptidase [EC:3.4.24.-]	140.0	117.14	163.66	1150.33	35.0	621.62	126.29	431.67	120.33	171.89999999999995	229.67	148.32999999999996	42.67	69.33	90.83	54.0	118.76	788.0400000000002	604.47	28369.76	443.12	25790.71	126.66	120.0	87.66	225.0	443.86	400.33	106.67	79.24	190.33	94.33	379.81	168.67000000000004	109.33	52.0	255.14	90.0	72.66	162.5	86.8	82.17	87.33	84.0	100.0
K19309	bcrA; bacitracin transport system ATP-binding protein	17732.159999999996	20774.26	31741.11	25131.0	36301.4	26871.0	30046.09	27627.33	14137.0	21809.75	25783.520000000004	17264.110000000008	27167.33	39373.71	27356.43000000001	14461.09	18230.090000000004	23533.82000000001	30463.160000000003	13376.65	30821.959999999992	5206.32	30763.490000000005	24995.83	19680.93	21744.610000000004	9718.82	21491.459999999995	29669.84	37499.429999999986	19638.67	25645.54	13510.15	15921.25	18624.67	14423.73	15707.01	15285.31	16044.72	29301.660000000003	20895.5	17302.640000000007	15630.31	6921.4299999999985	27269.71000000001
K19310	bcrB; bacitracin transport system permease protein	17566.17	20507.770000000008	31385.6	24885.659999999996	35873.060000000005	26651.659999999996	29542.09	27133.82	14069.16	21357.590000000004	25525.85	16822.62	26965.17	39057.22	27101.43000000001	14251.59	18046.090000000004	23436.16000000001	30338.32	13996.15	30637.289999999994	5515.32	30559.490000000005	24735.83	19486.43	21499.11	9604.65	21232.959999999995	29579.02	37303.099999999984	19331.17	25257.55	13445.32	15783.739999999998	18502.67	14335.4	15387.509999999998	15065.48	15372.21	29000.82	20516.829999999994	17036.97	15365.81	6723.77	26867.22000000001
K19333	kdgR; IclR family transcriptional regulator, KDG regulon repressor	456.0	383.47	610.33	374.33	664.0	569.62	1963.29	92.67	246.33	480.9	40.67	595.0	609.67	1161.33	498.83	352.33	236.76	881.0400000000002	858.47	4440.43	1140.12	6189.71	289.33	437.0	1164.33	55.0	240.86	135.33	516.67	870.24	177.0	993.33	346.81	212.67	525.33	521.0	195.14	254.67	152.33	511.5	362.47	574.17	597.33	190.0	879.0
K19334	tabA; biofilm protein TabA	2.0	3.47	4.33	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	79.03999999999998	128.47	3746.43	269.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	3.24	1.0	2.33	6.81	7.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
K19335	bdcR; TetR/AcrR family transcriptional regulator, repressor for divergent bdcA	1.0	2.33	26.33	36.33	23.5	14.33	5.5	14.67	7.83	2.33	0.67	0.0	4.67	5.33	7.83	0.33	0.33	55.83	127.83	3561.0	235.83	5764.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	29.67	45.67	28.83	26.0	29.5	0.67	1.33	4.5	0.33	7.17	0.33	0.0	1.0
K19336	bdcA; cyclic-di-GMP-binding biofilm dispersal mediator protein	1.0	2.33	26.33	36.33	23.5	14.33	5.5	14.67	7.83	2.33	0.67	0.0	4.67	5.33	7.83	0.33	0.33	55.83	127.83	3561.0	235.83	5764.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	29.67	45.67	28.83	26.0	29.5	0.67	1.33	4.5	0.33	7.17	0.33	0.0	1.0
K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator	3.0	9.58	7.99	5.66	1.0	34.17	20.29	30.34	15.66	11.23	2.34	2.33	9.34	11.66	23.16	5.33	19.98	163.04	278.13	7262.87	517.56	11552.82	7.99	7.0	8.99	12.0	28.97	20.44	9.34	8.8	3.33	4.66	15.48	16.34	1.66	0.0	1.14	1.6700000000000002	3.99	11.5	2.24	20.84	2.66	4.0	4.1099999999999985
K19338	nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein	3.0	3.47	4.33	8.33	0.0	16.62	6.29	14.67	9.33	7.9	1.67	3.0	4.67	5.33	9.83	10.33	11.76	85.03999999999998	128.47	3746.43	270.12	5795.71	6.33	5.0	8.33	7.0	20.86	10.33	5.67	4.24	15.0	2.33	13.81	13.67	0.33	2.0	9.14	8.67	15.33	11.5	4.47	11.17	3.33	7.0	9.0
K19339	nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19340	nosF; Cu-processing system ATP-binding protein	68.0	27.0	11.0	38.0	4.0	24.0	26.0	54.0	68.0	65.0	56.0	45.0	23.0	6.0	25.0	27.0	54.0	41.0	237.0	613.0	51.0	574.0	30.0	32.0	52.0	57.0	20.0	74.0	10.0	15.0	157.0	44.0	138.0	181.0	99.0	54.0	145.0	135.0	88.0	72.0	77.0	161.0	83.0	111.0	155.0
K19341	nosY; Cu-processing system permease protein	68.0	27.0	11.0	38.0	4.0	24.0	26.0	54.0	68.0	65.0	56.0	45.0	23.0	6.0	25.0	27.0	54.0	41.0	237.0	613.0	51.0	574.0	30.0	32.0	52.0	57.0	20.0	74.0	10.0	15.0	157.0	44.0	138.0	181.0	99.0	54.0	145.0	135.0	88.0	72.0	77.0	161.0	83.0	111.0	155.0
K19342	nosL; copper chaperone NosL	68.0	27.0	11.0	38.0	4.0	24.0	26.0	54.0	68.0	65.0	56.0	45.0	23.0	6.0	25.0	27.0	54.0	41.0	237.0	613.0	51.0	574.0	30.0	32.0	52.0	57.0	20.0	74.0	10.0	15.0	157.0	44.0	138.0	181.0	99.0	54.0	145.0	135.0	88.0	72.0	77.0	161.0	83.0	111.0	155.0
K19345	nirF; protein NirF	0.0	3.75	0.25	0.0	0.0	0.0	2.25	0.0	0.0	6.25	8.75	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	4.75	0.0	0.0	0.0	7.0	6.0	0.0	6.75	0.0	0.0	0.0	0.0	4.75	6.0	0.25
K19349	vga; pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	14.0	18.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19350	lsa; lincosamide and streptogramin A transport system ATP-binding/permease protein	21838.000000000004	27203.439999999995	35361.200000000004	28036.840000000004	38081.23	32261.56	35572.43	32717.500000000004	14139.33	22637.92	30126.71	21831.39	32988.16	37188.05	31822.44	18294.45	24537.26	21378.56	41224.320000000014	4625.15	30270.06	2446.32	33952.17	27715.5	26344.58	29770.62	14410.51	24432.459999999995	34418.85	36002.6	25421.34	34837.53	21103.63	25949.25	30140.67	28094.24	23006.18	27250.28	21375.4	34601.820000000014	27159.83	25201.16	25117.460000000006	20829.28	29014.06
K19353	eptC; heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	1280.25	2137.91	1016.33	1000.83	422.75	1013.08	708.9200000000002	1659.42	4069.33	3717.25	2181.75	3686.58	2145.67	877.08	1606.08	2518.33	3895.58	3203.91	1288.91	3905.25	1914.08	6188.75	2210.08	2423.0	2669.33	2782.5	3861.17	3162.83	1048.17	1393.92	4113.17	1710.83	4510.67	4619.67	3362.08	4343.75	5308.75	3556.42	4964.08	2271.75	3127.83	1829.42	3510.5	3293.83	2606.75
K19354	waaH; heptose III glucuronosyltransferase [EC:2.4.1.-]	1.0	2.33	3.33	2.33	0.0	12.33	5.0	14.67	7.33	2.33	0.67	0.0	4.67	5.33	7.83	0.33	0.33	53.33	127.33	3558.0	234.83	5764.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	6.67	6.67	0.33	0.0	0.0	0.67	1.33	4.5	0.33	7.17	0.33	0.0	1.0
K19355	MAN; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]	275.0	345.0	347.0	1410.0	47.0	568.0	167.0	726.0	659.0	695.0	514.0	673.0	214.0	155.0	173.0	821.0	738.0	2042.0	800.0	546.0	656.0	523.0	491.0	631.0	517.0	220.0	1801.0	1818.0	442.0	260.0	430.0	203.0	2691.0	1934.0	1643.0	1241.0	2481.0	177.0	314.0	403.0	367.0	231.0	576.0	465.0	534.0
K19405	mcsB; protein arginine kinase [EC:2.7.14.1]	5576.83	10073.77	9859.37	6222.67	9964.16	9662.14	11976.26	7403.58	5364.17	5142.58	4285.54	6976.05	14635.33	9644.63	11531.53	9833.11	6955.34	5510.82	13142.07	4395.64	6610.9000000000015	1790.66	5811.17	5777.33	8918.49	9783.29	5192.0	4547.04	7653.51	8678.76	5330.42	12656.85	7006.88	10529.18	8155.41	11929.740000000002	7458.35	6940.54	5795.91	11852.58	7501.33	8822.5	7373.79	5770.79	9897.05
K19411	mcsA; protein arginine kinase activator	6463.33	10391.77	10253.37	6607.17	10380.16	9973.14	12368.26	9420.08	5739.67	5664.58	4874.54	7400.55	15204.33	10341.13	12048.03	10356.61	7300.34	5871.82	13369.57	4537.14	7952.9	2025.66	6272.67	6543.83	9413.49	10165.79	5589.5	4873.04	8123.01	9077.76	7112.42	13153.35	7093.88	11281.68	8458.41	12425.240000000002	7387.85	12947.04	7631.91	12626.58	10095.83	9754.5	8033.79	6945.79	10634.05
K19416	yccA; modulator of FtsH protease	52.5	505.72	17.83	18.83	5.75	33.12	38.04	48.92	65.83	55.65	68.42	434.25	363.17	100.08	76.58	114.33	312.01	168.04	194.72	3830.43	359.12	5851.46	112.83	316.0	458.08	263.0	226.36	291.58	65.17	69.74	52.0	15.33	9.56	14.92	13.08	11.5	3.64	82.67	51.33	64.25	74.47	19.17	27.58	71.5	14.75
K19419	epsG; transmembrane protein EpsG	3.0	74.0	17.0	2.0	1.0	2.0	10.0	1.0	9.0	2.0	5.0	12.0	24.0	2.0	4.0	22.0	97.0	1.0	18.0	442.0	0.0	6.0	1.0	3.0	2.0	0.0	13.0	34.0	9.0	63.0	10.0	10.0	11.0	4.0	9.0	1.0	3.0	20.0	4.0	5.0	5.0	4.0	13.0	51.0	7.0
K19422	epsD; glycosyltransferase EpsD [EC:2.4.-.-]	292.0	374.0	270.0	242.0	260.0	318.0	370.0	427.0	93.0	221.0	343.0	233.0	311.0	277.0	407.0	119.0	198.0	224.0	160.0	27.0	190.0	50.0	301.0	258.0	427.0	455.5	380.0	219.0	188.0	183.5	172.5	415.0	246.5	324.5	168.5	180.5	399.0	182.5	264.0	598.5	310.5	358.0	264.0	175.0	526.0
K19425	epsH; glycosyltransferase EpsH [EC:2.4.-.-]	60.83	43.0	44.5	95.5	5.0	44.0	10.5	33.5	21.5	34.5	23.83	35.17	15.67	13.67	18.83	39.17	173.32999999999996	203.34	82.0	10.0	34.67	5.0	30.0	17.17	23.17	52.5	171.0	262.67	34.5	33.83	17.67	18.5	11.84	19.83	1.66	8.33	13.5	12.67	24.5	20.340000000000003	22.5	14.34	13.33	6.83	13.17
K19426	epsI; pyruvyl transferase EpsI [EC:2.-.-.-]	0.0	0.11	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89	9.67	0.33	0.11	2.11	0.11	0.0	0.0	0.0	0.0	6.11	7.78	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.11
K19427	epsJ; glycosyltransferase EpsJ [EC:2.4.-.-]	76.0	10.5	10.5	9.0	4.0	6.0	4.5	91.0	168.5	44.0	40.0	8.0	7.5	9.0	4.5	87.0	109.5	17.0	40.0	23.5	24.5	6.0	8.5	8.5	9.0	8.5	104.0	15.0	19.0	12.5	277.0	189.0	59.5	90.0	124.5	21.0	107.5	1131.5	366.5	56.0	783.5	142.0	268.5	881.0	119.5
K19429	epsM; acetyltransferase EpsM [EC:2.3.1.-]	2.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	5.0	5.0	2.0	0.0	4.0	0.0	1.0	0.0	3.0	1.0	4.0	0.0	0.0	1.0	5.0	4.0	3.0	7.0	0.0	3.0	3.0	5.0	11.0	8.0	8.0	6.0	4.0	0.0	5.0
K19431	epsO; pyruvyl transferase EpsO [EC:2.-.-.-]	8.0	6.0	12.0	34.0	6.0	23.0	11.0	13.0	8.0	4.0	14.0	7.0	5.0	6.0	11.0	11.0	12.0	26.0	64.0	4791.0	12.0	3991.0	12.0	16.0	7.0	9.0	45.0	14.0	1.0	8.0	5.0	12.0	12.0	10.0	4.0	4.0	7.0	7.0	12.0	8.0	5.0	13.0	7.0	11.0	9.0
K19449	sinR; XRE family transcriptional regulator, master regulator for biofilm formation	0.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	4.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K19465	MGME1, DDK1; mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-]	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	6.0	2.0	2.0	2.0	0.0	3.0	1.0	4.0	1.0	3.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	7.0	2.0	3.0	2.0
K19504	gfrE; glucoselysine-6-phosphate deglycase	81.0	19.18	13.75	17.18	20.98	24.75	7.68	94.68	160.0	58.0	36.0	18.59	28.82	33.0	34.32	28.0	17.34	22.82	34.32	6.68	110.66	14.32	13.34	17.0	22.0	25.66	7.68	39.0	9.34	12.68	211.34	176.36	45.32	83.63999999999999	106.34	25.68	94.0	721.6600000000002	240.32	39.32	511.0	159.66	158.68	670.66	133.34
K19505	gfrR; sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator	734.75	548.75	111.5	122.0	34.25	123.0	82.5	714.0	1134.25	417.75	677.0	510.5	309.25	117.0	193.0	283.75	224.5	82.0	50.25	3772.0	61.5	1096.75	103.75	169.5	381.0	339.5	191.25	172.75	119.25	77.75	118.5	226.25	115.5	80.5	164.0	32.0	110.75	144.75	101.25	113.5	209.75	229.0	176.5	324.5	445.0
K19506	PTS-Gfr-EIIA, gfrA; PTS system, fructoselysine/glucoselysine-specific IIA component [EC:2.7.1.-]	54.01	68.51	135.24	54.66	246.66000000000003	83.41	58.0	64.99000000000001	126.16	110.84	61.83	78.26	138.84	208.51	123.0	41.0	58.0	242.34	65.66	3716.0	340.3300000000001	1037.0	60.0	166.0	132.0	116.5	45.83	71.0	37.68	475.17000000000013	54.0	188.01	173.17000000000004	96.49	192.0	182.17	158.5	89.67	50.49	70.16	141.82999999999996	182.83	115.0	221.84	430.51
K19507	PTS-Gfr-EIIB, gfrB; PTS system, fructoselysine/glucoselysine-specific IIB component [EC:2.7.1.-]	2563.25	7088.09	3785.0	2088.34	3770.24	4412.0	2583.34	4997.84	1702.75	2147.25	2368.5	4297.67	9426.41	3254.0	7547.16	4239.25	2498.17	2226.16	6393.91	7598.34	2340.33	2219.41	1952.42	1642.0	3355.0	7299.33	1741.59	1568.75	2647.42	3884.59	1603.17	4381.93	1462.66	6283.82	1650.67	7128.84	1830.25	2932.08	2480.41	4924.16	2737.25	4250.83	1998.34	3816.33	4875.67
K19508	PTS-Gfr-EIIC, gfrC; PTS system, fructoselysine/glucoselysine-specific IIC component	3011.42	7510.43	4328.33	2475.5	4229.24	5029.0	4598.34	5144.33	1913.58	2612.42	2490.830000000001	4950.68	10036.75	4254.84	8036.66	4599.08	2787.67	2908.5	7137.91	3964.67	3019.99	1256.91	2231.42	1978.0	4550.0	7476.5	2014.25	1692.92	3202.26	4298.09	1793.67	5573.27	1884.33	6524.31	2291.33	7578.51	2101.58	3219.08	2642.24	5488.66	3152.41	5005.33	2744.67	4122.0	6328.01
K19509	PTS-Gfr-EIID, gfrD; PTS system, fructoselysine/glucoselysine-specific IID component	3063.25	7482.59	4307.75	2460.84	4218.24	4983.75	4553.34	5178.84	2025.75	2620.25	2471.5	4913.92	10000.91	4243.0	8002.16	4602.25	2757.17	2871.66	7112.91	3962.34	2989.33	1260.41	2217.42	1962.0	4500.0	7405.33	1991.59	1684.75	3181.42	4293.59	1970.17	5605.93	1843.66	6544.82	2277.67	7567.84	2113.25	3898.08	2854.41	5472.16	3592.25	5024.83	2809.34	4673.33	6115.67
K19510	gfrF; fructoselysine-6-phosphate deglycase	177.49999999999997	133.84	248.5	192.84	403.99	155.0	251.84	534.34	142.5	194.5	261.0	109.67	235.66	331.0	224.16	220.0	124.67	270.66	82.16	41.84	443.83	52.66	242.67	387.5	252.5	282.83	122.34	149.49999999999997	98.67	597.34	127.17	332.68	92.16	62.31999999999999	124.67	156.34	63.5	137.82999999999998	64.16	183.66	228.00000000000003	144.32999999999996	219.34	107.33	349.67
K19519	TGFBI, BIGH3; transforming growth factor-beta-induced protein	3.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0	3.0	2.0	0.0	1.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	4.0	1.0	0.0	0.0	5.0	0.0	4.0	1.0	1.0	2.0	2.0	1.0	3.0
K19540	frlA; fructoselysine transporter	4.5	3.34	4.5	2.34	8.99	7.0	2.84	5.84	5.5	4.5	3.5	3.17	7.16	12.0	9.16	4.5	2.67	7.16	16.66	2.34	51.83	4.66	3.67	2.5	5.0	3.83	1.34	4.0	1.1700000000000002	4.84	2.67	1.6800000000000002	5.16	5.32	1.67	5.84	5.5	3.33	4.16	3.66	4.5	4.83	1.84	1.83	4.67
